Date,AGGH.MI,CSPX.L,EFA,GLD,TIP,TLT,VNQ,XEON.MI,SPY,AGG
2016-10-07,84.92402648925781,184.57350158691406,44.32096481323242,119.73999786376953,86.6156997680664,102.06721496582031,56.132564544677734,138.92889404296875,184.57350158691406,84.92402648925781
2016-10-10,84.88597106933594,185.53482055664062,44.44957733154297,120.16000366210938,86.49585723876953,101.46517181396484,56.48106002807617,138.91299438476562,185.53482055664062,84.88597106933594
2016-10-11,84.75655364990234,183.1915740966797,43.82160949707031,119.55000305175781,86.42845153808594,101.23651123046875,55.93441390991211,138.90109252929688,183.1915740966797,84.75655364990234
2016-10-12,84.7869873046875,183.43194580078125,43.72325134277344,119.73999786376953,86.39851379394531,101.33560943603516,56.57671356201172,138.9152069091797,183.43194580078125,84.7869873046875
2016-10-13,84.90880584716797,182.83106994628906,43.556793212890625,120.02999877929688,86.5333023071289,101.71665954589844,57.02085494995117,138.91709899902344,182.83106994628906,84.90880584716797
2016-10-14,84.76414489746094,182.9254608154297,43.63246536254883,119.36000061035156,86.45094299316406,100.29141235351562,56.76800537109375,138.8917999267578,182.9254608154297,84.76414489746094
2016-10-17,84.90880584716797,182.2903289794922,43.50383758544922,119.68000030517578,86.84036254882812,100.931640625,56.89103317260742,138.9134063720703,182.2903289794922,84.90880584716797
2016-10-18,85.04579162597656,183.43194580078125,43.93510055541992,120.41999816894531,86.89280700683594,101.2593765258789,57.253170013427734,138.9073028564453,183.43194580078125,85.04579162597656
2016-10-19,85.09146881103516,183.92115783691406,44.056148529052734,121.11000061035156,87.01262664794922,101.34317016601562,57.37614822387695,138.91090393066406,183.92115783691406,85.09146881103516
2016-10-20,85.06103515625,183.5778350830078,44.12424087524414,120.73999786376953,86.87784576416016,101.44987487792969,57.24634552001953,138.90170288085938,183.5778350830078,85.06103515625
2016-10-21,85.1142807006836,183.66366577148438,44.0258903503418,120.83000183105469,86.97518157958984,101.6023178100586,57.034515380859375,138.9049072265625,183.66366577148438,85.1142807006836
2016-10-24,84.98489379882812,184.4447021484375,44.01831817626953,120.55999755859375,86.84036254882812,101.1603012084961,57.16436004638672,138.9049072265625,184.4447021484375,84.98489379882812
2016-10-25,84.98489379882812,183.82675170898438,43.98805618286133,121.47000122070312,86.97518157958984,101.42705535888672,57.061866760253906,138.88499450683594,183.82675170898438,84.98489379882812
2016-10-26,84.81742858886719,183.45765686035156,43.791351318359375,120.79000091552734,86.88534545898438,100.74112701416016,56.31705856323242,138.8916015625,183.45765686035156,84.81742858886719
2016-10-27,84.60436248779297,182.96844482421875,43.73838806152344,121.01000213623047,86.51084899902344,99.64363098144531,54.84114456176758,138.89439392089844,182.96844482421875,84.60436248779297
2016-10-28,84.60436248779297,182.4276580810547,43.72325134277344,121.58000183105469,86.60819244384766,99.42256164550781,54.9709587097168,138.89830017089844,182.4276580810547,84.60436248779297
2016-10-31,84.71089172363281,182.43624877929688,43.74594497680664,121.94000244140625,86.77294158935547,100.03228759765625,55.8660888671875,138.89089965820312,182.43624877929688,84.71089172363281
2016-11-01,84.6651611328125,181.1144256591797,43.556793212890625,122.7300033569336,86.78044128417969,100.03992462158203,54.64982223510742,138.89089965820312,181.1144256591797,84.6651611328125
2016-11-02,84.76427459716797,180.02435302734375,43.2617301940918,123.63999938964844,86.81793212890625,100.4751968383789,53.85035705566406,138.8820037841797,180.02435302734375,84.76427459716797
2016-11-03,84.64986419677734,179.20040893554688,43.21633529663086,124.30000305175781,86.57072448730469,99.70397186279297,53.43355941772461,138.89010620117188,179.20040893554688,84.64986419677734
2016-11-04,84.82530212402344,179.0029754638672,42.80021667480469,124.38999938964844,86.79545593261719,100.59739685058594,53.85721206665039,138.8802947998047,179.0029754638672,84.82530212402344
